alert_id,customer_id,trigger_rule,alert_date,analyst_decision,investigation_time_minutes
ALT_00422,CUST_0023,large_cash,2024-02-21,cleared,24
ALT_00423,CUST_0023,large_cash,2024-05-15,SAR_filed,27
ALT_00424,CUST_0023,threshold,2024-07-20,cleared,42
ALT_00425,CUST_0023,geographic_risk,2024-08-23,SAR_filed,40
ALT_00426,CUST_0023,rapid_movement,2024-12-15,escalated,19
ALT_00427,CUST_0023,geographic_risk,2024-12-25,cleared,42
ALT_00428,CUST_0023,large_cash,2024-12-25,SAR_filed,33
ALT_00429,CUST_0024,structuring,2024-01-15,cleared,43
ALT_00430,CUST_0024,large_cash,2024-01-27,cleared,20
ALT_00431,CUST_0024,structuring,2024-02-21,cleared,23
ALT_00432,CUST_0024,large_cash,2024-02-18,escalated,36
ALT_00433,CUST_0024,threshold,2024-02-20,cleared,22
ALT_00434,CUST_0024,rapid_movement,2024-02-27,SAR_filed,37
ALT_00435,CUST_0024,structuring,2024-03-24,cleared,40
ALT_00436,CUST_0024,large_cash,2024-03-21,SAR_filed,26
ALT_00437,CUST_0024,structuring,2024-04-20,cleared,39
ALT_00438,CUST_0024,large_cash,2024-04-17,escalated,41
ALT_00439,CUST_0024,dormant_activation,2024-04-26,cleared,16
ALT_00440,CUST_0024,geographic_risk,2024-04-20,escalated,30
ALT_00441,CUST_0024,structuring,2024-05-26,SAR_filed,18
ALT_00442,CUST_0024,large_cash,2024-05-24,SAR_filed,15
ALT_00443,CUST_0024,rapid_movement,2024-05-17,SAR_filed,17
ALT_00444,CUST_0024,structuring,2024-06-19,cleared,15
ALT_00445,CUST_0024,large_cash,2024-06-16,escalated,43
ALT_00446,CUST_0024,dormant_activation,2024-06-18,cleared,30
ALT_00447,CUST_0024,rapid_movement,2024-06-26,cleared,28
ALT_00448,CUST_0024,structuring,2024-07-21,cleared,41
ALT_00449,CUST_0024,large_cash,2024-07-24,cleared,21
ALT_00450,CUST_0024,geographic_risk,2024-07-19,cleared,16
ALT_00451,CUST_0024,threshold,2024-07-16,cleared,40
ALT_00452,CUST_0024,structuring,2024-08-23,cleared,15
ALT_00453,CUST_0024,large_cash,2024-08-27,escalated,29
ALT_00454,CUST_0024,threshold,2024-08-22,cleared,44
ALT_00455,CUST_0024,rapid_movement,2024-08-20,cleared,42
ALT_00456,CUST_0024,geographic_risk,2024-08-23,cleared,38
ALT_00457,CUST_0024,structuring,2024-09-16,SAR_filed,20
ALT_00458,CUST_0024,large_cash,2024-09-23,escalated,34
ALT_00459,CUST_0024,rapid_movement,2024-09-27,SAR_filed,18
ALT_00460,CUST_0024,threshold,2024-09-22,cleared,19
ALT_00461,CUST_0024,structuring,2024-10-19,SAR_filed,21
ALT_00462,CUST_0024,large_cash,2024-10-21,cleared,38
ALT_00463,CUST_0024,threshold,2024-10-26,SAR_filed,21
ALT_00464,CUST_0024,geographic_risk,2024-10-21,cleared,28
ALT_00465,CUST_0024,structuring,2024-11-26,cleared,38
ALT_00466,CUST_0024,large_cash,2024-11-20,cleared,23
ALT_00467,CUST_0024,dormant_activation,2024-11-18,escalated,16
ALT_00468,CUST_0024,rapid_movement,2024-11-21,escalated,27
ALT_00469,CUST_0024,geographic_risk,2024-11-22,escalated,36
ALT_00470,CUST_0024,structuring,2024-12-21,SAR_filed,27
ALT_00471,CUST_0024,large_cash,2024-12-16,SAR_filed,31
ALT_00472,CUST_0025,rapid_movement,2024-01-17,escalated,27
ALT_00473,CUST_0025,large_cash,2024-01-22,SAR_filed,32
ALT_00474,CUST_0025,structuring,2024-01-21,cleared,20
ALT_00475,CUST_0025,geographic_risk,2024-01-25,cleared,28
ALT_00476,CUST_0025,rapid_movement,2024-02-16,escalated,18
ALT_00477,CUST_0025,rapid_movement,2024-03-18,cleared,39
ALT_00478,CUST_0025,rapid_movement,2024-04-15,SAR_filed,23
ALT_00479,CUST_0025,geographic_risk,2024-04-24,cleared,33
ALT_00480,CUST_0025,rapid_movement,2024-05-26,escalated,39
ALT_00481,CUST_0025,rapid_movement,2024-06-16,cleared,20
ALT_00482,CUST_0025,rapid_movement,2024-07-17,SAR_filed,33
ALT_00483,CUST_0025,rapid_movement,2024-08-17,escalated,36
ALT_00484,CUST_0025,large_cash,2024-08-24,cleared,38
ALT_00485,CUST_0025,rapid_movement,2024-09-19,SAR_filed,32
ALT_00486,CUST_0025,geographic_risk,2024-09-26,SAR_filed,38
ALT_00487,CUST_0025,rapid_movement,2024-10-16,SAR_filed,24
ALT_00488,CUST_0025,geographic_risk,2024-10-26,cleared,29
ALT_00489,CUST_0025,structuring,2024-10-15,escalated,43
ALT_00490,CUST_0025,rapid_movement,2024-11-25,SAR_filed,26
ALT_00491,CUST_0025,rapid_movement,2024-12-22,cleared,22
ALT_00492,CUST_0026,geographic_risk,2024-02-25,cleared,32
ALT_00493,CUST_0026,large_cash,2024-03-17,cleared,29
ALT_00494,CUST_0026,structuring,2024-11-24,escalated,43
ALT_00495,CUST_0027,rapid_movement,2024-02-18,escalated,21
ALT_00496,CUST_0027,large_cash,2024-05-23,cleared,31
ALT_00497,CUST_0027,rapid_movement,2024-07-20,cleared,19
ALT_00498,CUST_0027,large_cash,2024-11-19,escalated,40
ALT_00499,CUST_0028,geographic_risk,2024-01-27,SAR_filed,16
ALT_00500,CUST_0028,geographic_risk,2024-02-23,SAR_filed,39
ALT_00501,CUST_0028,geographic_risk,2024-03-15,SAR_filed,31
ALT_00502,CUST_0028,geographic_risk,2024-04-17,SAR_filed,23
ALT_00503,CUST_0028,geographic_risk,2024-05-19,cleared,23
ALT_00504,CUST_0028,large_cash,2024-05-26,escalated,18
ALT_00505,CUST_0028,structuring,2024-05-20,cleared,37
ALT_00506,CUST_0028,geographic_risk,2024-06-26,cleared,34
ALT_00507,CUST_0028,geographic_risk,2024-07-26,SAR_filed,43
ALT_00508,CUST_0028,threshold,2024-07-23,escalated,20
ALT_00509,CUST_0028,geographic_risk,2024-08-23,SAR_filed,39
ALT_00510,CUST_0028,geographic_risk,2024-09-25,cleared,16
ALT_00511,CUST_0028,large_cash,2024-09-25,escalated,18
ALT_00512,CUST_0028,threshold,2024-09-21,cleared,43
ALT_00513,CUST_0028,geographic_risk,2024-10-26,escalated,29
ALT_00514,CUST_0028,geographic_risk,2024-11-24,escalated,35
ALT_00515,CUST_0028,large_cash,2024-11-20,cleared,27
ALT_00516,CUST_0028,structuring,2024-11-21,cleared,35
ALT_00517,CUST_0028,threshold,2024-11-17,cleared,24
ALT_00518,CUST_0028,geographic_risk,2024-12-16,SAR_filed,30
ALT_00519,CUST_0028,threshold,2024-12-22,cleared,31
ALT_00520,CUST_0028,structuring,2024-12-20,cleared,37
ALT_00521,CUST_0029,threshold,2024-01-21,SAR_filed,43
ALT_00522,CUST_0029,rapid_movement,2024-01-23,SAR_filed,33
ALT_00523,CUST_0029,geographic_risk,2024-01-19,SAR_filed,15
ALT_00524,CUST_0029,dormant_activation,2024-01-22,SAR_filed,44
ALT_00525,CUST_0029,structuring,2024-01-26,cleared,37
ALT_00526,CUST_0029,large_cash,2024-02-16,cleared,29
ALT_00527,CUST_0029,threshold,2024-03-25,cleared,42
ALT_00528,CUST_0029,rapid_movement,2024-03-24,cleared,25
ALT_00529,CUST_0029,structuring,2024-03-17,cleared,23
ALT_00530,CUST_0029,large_cash,2024-03-24,cleared,37
ALT_00531,CUST_0029,dormant_activation,2024-03-16,cleared,39
ALT_00532,CUST_0029,threshold,2024-04-20,escalated,23
ALT_00533,CUST_0029,rapid_movement,2024-04-24,escalated,27
ALT_00534,CUST_0029,threshold,2024-05-15,cleared,29
ALT_00535,CUST_0029,rapid_movement,2024-05-16,SAR_filed,20
ALT_00536,CUST_0029,dormant_activation,2024-05-24,escalated,19
ALT_00537,CUST_0029,structuring,2024-05-19,cleared,17
ALT_00538,CUST_0029,threshold,2024-06-18,cleared,43
ALT_00539,CUST_0029,rapid_movement,2024-06-25,cleared,15
ALT_00540,CUST_0029,threshold,2024-07-24,SAR_filed,19
ALT_00541,CUST_0029,rapid_movement,2024-07-20,cleared,15
ALT_00542,CUST_0029,dormant_activation,2024-07-22,cleared,19
ALT_00543,CUST_0029,structuring,2024-07-20,cleared,16
ALT_00544,CUST_0029,threshold,2024-08-23,escalated,34
ALT_00545,CUST_0029,rapid_movement,2024-08-24,escalated,32
ALT_00546,CUST_0029,threshold,2024-09-16,SAR_filed,16
ALT_00547,CUST_0029,rapid_movement,2024-09-24,escalated,43
ALT_00548,CUST_0029,structuring,2024-09-21,cleared,19
ALT_00549,CUST_0029,large_cash,2024-09-21,cleared,30
ALT_00550,CUST_0029,threshold,2024-10-23,SAR_filed,15
ALT_00551,CUST_0029,rapid_movement,2024-10-15,cleared,20
ALT_00552,CUST_0029,threshold,2024-11-19,cleared,44
ALT_00553,CUST_0029,rapid_movement,2024-11-16,cleared,37
ALT_00554,CUST_0030,structuring,2024-01-16,escalated,33
ALT_00555,CUST_0030,large_cash,2024-02-27,cleared,38
ALT_00556,CUST_0030,structuring,2024-04-23,escalated,32
ALT_00557,CUST_0030,geographic_risk,2024-06-16,cleared,15
ALT_00558,CUST_0030,large_cash,2024-06-26,cleared,18
ALT_00559,CUST_0030,dormant_activation,2024-06-25,cleared,22
ALT_00560,CUST_0030,threshold,2024-06-22,escalated,36
ALT_00561,CUST_0031,large_cash,2024-08-24,cleared,26
ALT_00562,CUST_0031,geographic_risk,2024-09-27,SAR_filed,35
ALT_00563,CUST_0031,structuring,2024-11-19,cleared,35
ALT_00564,CUST_0032,threshold,2024-07-20,cleared,19
ALT_00565,CUST_0032,large_cash,2024-11-15,cleared,21
ALT_00566,CUST_0032,structuring,2024-12-20,cleared,23
ALT_00567,CUST_0033,rapid_movement,2024-01-17,cleared,22
ALT_00568,CUST_0033,rapid_movement,2024-03-17,cleared,28
ALT_00569,CUST_0033,large_cash,2024-04-19,escalated,17
ALT_00570,CUST_0033,rapid_movement,2024-05-22,cleared,34
ALT_00571,CUST_0034,rapid_movement,2024-02-18,cleared,37
ALT_00572,CUST_0034,structuring,2024-03-26,SAR_filed,24
ALT_00573,CUST_0034,geographic_risk,2024-08-18,escalated,30
ALT_00574,CUST_0034,geographic_risk,2024-10-17,cleared,15
ALT_00575,CUST_0034,large_cash,2024-11-21,cleared,16
ALT_00576,CUST_0034,large_cash,2024-12-17,cleared,32
ALT_00577,CUST_0035,rapid_movement,2024-04-26,SAR_filed,42
ALT_00578,CUST_0035,structuring,2024-05-25,escalated,21
ALT_00579,CUST_0035,threshold,2024-06-18,cleared,33
ALT_00580,CUST_0035,large_cash,2024-07-20,SAR_filed,15
ALT_00581,CUST_0035,threshold,2024-08-18,escalated,20
ALT_00582,CUST_0035,threshold,2024-10-18,cleared,22
ALT_00583,CUST_0036,geographic_risk,2024-03-23,cleared,37
ALT_00584,CUST_0036,rapid_movement,2024-05-16,cleared,18
ALT_00585,CUST_0036,structuring,2024-09-15,cleared,35
ALT_00586,CUST_0036,rapid_movement,2024-11-24,cleared,44
ALT_00587,CUST_0037,rapid_movement,2024-09-27,cleared,38
ALT_00588,CUST_0037,structuring,2024-10-15,cleared,40
ALT_00589,CUST_0037,large_cash,2024-11-17,cleared,31
ALT_00590,CUST_0038,threshold,2024-01-18,escalated,37
ALT_00591,CUST_0038,rapid_movement,2024-01-16,cleared,26
ALT_00592,CUST_0038,threshold,2024-02-18,cleared,21
ALT_00593,CUST_0038,rapid_movement,2024-02-20,escalated,25
ALT_00594,CUST_0038,threshold,2024-03-25,cleared,20
ALT_00595,CUST_0038,rapid_movement,2024-03-15,SAR_filed,29
ALT_00596,CUST_0038,threshold,2024-04-18,escalated,20
ALT_00597,CUST_0038,rapid_movement,2024-04-25,escalated,24
ALT_00598,CUST_0038,threshold,2024-05-25,cleared,21
ALT_00599,CUST_0038,rapid_movement,2024-05-24,cleared,18
ALT_00600,CUST_0038,geographic_risk,2024-05-21,escalated,36
ALT_00601,CUST_0038,large_cash,2024-05-16,cleared,28
ALT_00602,CUST_0038,structuring,2024-05-21,SAR_filed,24
ALT_00603,CUST_0038,threshold,2024-06-23,escalated,39
ALT_00604,CUST_0038,rapid_movement,2024-06-26,cleared,43
ALT_00605,CUST_0038,structuring,2024-06-19,cleared,31
ALT_00606,CUST_0038,threshold,2024-07-18,cleared,40
ALT_00607,CUST_0038,rapid_movement,2024-07-23,SAR_filed,30
ALT_00608,CUST_0038,threshold,2024-08-22,cleared,41
ALT_00609,CUST_0038,rapid_movement,2024-08-21,SAR_filed,23
ALT_00610,CUST_0038,structuring,2024-08-18,escalated,32
ALT_00611,CUST_0038,dormant_activation,2024-08-18,cleared,39
ALT_00612,CUST_0038,threshold,2024-09-18,cleared,30
ALT_00613,CUST_0038,rapid_movement,2024-09-20,cleared,25
ALT_00614,CUST_0038,structuring,2024-09-18,escalated,29
ALT_00615,CUST_0038,large_cash,2024-09-27,SAR_filed,31
ALT_00616,CUST_0038,threshold,2024-10-23,escalated,34
ALT_00617,CUST_0038,rapid_movement,2024-10-20,cleared,24
ALT_00618,CUST_0038,threshold,2024-11-21,cleared,39
ALT_00619,CUST_0038,rapid_movement,2024-11-24,cleared,30
ALT_00620,CUST_0038,threshold,2024-12-24,cleared,34
ALT_00621,CUST_0038,rapid_movement,2024-12-15,cleared,21
ALT_00622,CUST_0038,structuring,2024-12-21,cleared,24
ALT_00623,CUST_0039,threshold,2024-01-24,escalated,30
ALT_00624,CUST_0039,geographic_risk,2024-01-17,escalated,44
ALT_00625,CUST_0039,dormant_activation,2024-01-17,SAR_filed,28
ALT_00626,CUST_0039,large_cash,2024-01-19,cleared,18
ALT_00627,CUST_0039,threshold,2024-02-24,cleared,28
ALT_00628,CUST_0039,geographic_risk,2024-02-15,escalated,43
ALT_00629,CUST_0039,threshold,2024-03-20,cleared,20
ALT_00630,CUST_0039,dormant_activation,2024-03-26,escalated,32
ALT_00631,CUST_0039,large_cash,2024-03-17,cleared,40
ALT_00632,CUST_0039,threshold,2024-04-24,cleared,44
ALT_00633,CUST_0039,geographic_risk,2024-04-26,cleared,26
ALT_00634,CUST_0039,large_cash,2024-04-19,SAR_filed,38
ALT_00635,CUST_0039,threshold,2024-05-17,cleared,30
ALT_00636,CUST_0039,large_cash,2024-05-19,SAR_filed,21
ALT_00637,CUST_0039,threshold,2024-06-26,cleared,42
ALT_00638,CUST_0039,threshold,2024-07-24,escalated,31
ALT_00639,CUST_0039,threshold,2024-08-21,cleared,19
ALT_00640,CUST_0039,geographic_risk,2024-08-15,cleared,18
ALT_00641,CUST_0039,structuring,2024-08-16,cleared,26
ALT_00642,CUST_0039,dormant_activation,2024-08-15,SAR_filed,43
ALT_00643,CUST_0039,threshold,2024-10-17,cleared,27
ALT_00644,CUST_0039,threshold,2024-11-24,cleared,35
ALT_00645,CUST_0039,threshold,2024-12-18,escalated,18
ALT_00646,CUST_0040,threshold,2024-01-25,SAR_filed,17
ALT_00647,CUST_0040,rapid_movement,2024-03-24,cleared,17
ALT_00648,CUST_0040,large_cash,2024-07-15,cleared,17
ALT_00649,CUST_0040,threshold,2024-08-21,cleared,36
ALT_00650,CUST_0040,rapid_movement,2024-11-27,escalated,32
ALT_00651,CUST_0041,threshold,2024-02-23,cleared,36
ALT_00652,CUST_0041,rapid_movement,2024-08-15,cleared,24
ALT_00653,CUST_0041,rapid_movement,2024-09-19,escalated,37
ALT_00654,CUST_0041,large_cash,2024-09-21,cleared,24
ALT_00655,CUST_0041,rapid_movement,2024-12-22,cleared,37
ALT_00656,CUST_0042,threshold,2024-01-18,SAR_filed,36
ALT_00657,CUST_0042,rapid_movement,2024-01-21,cleared,31
ALT_00658,CUST_0042,threshold,2024-02-22,escalated,44
ALT_00659,CUST_0042,rapid_movement,2024-02-19,cleared,35
ALT_00660,CUST_0042,threshold,2024-03-16,SAR_filed,33
ALT_00661,CUST_0042,rapid_movement,2024-03-15,cleared,33
ALT_00662,CUST_0042,structuring,2024-03-25,SAR_filed,28
ALT_00663,CUST_0042,large_cash,2024-03-19,SAR_filed,17
ALT_00664,CUST_0042,threshold,2024-06-19,cleared,22
ALT_00665,CUST_0042,rapid_movement,2024-06-16,cleared,32
ALT_00666,CUST_0042,threshold,2024-07-18,cleared,44
ALT_00667,CUST_0042,rapid_movement,2024-07-17,SAR_filed,26
ALT_00668,CUST_0042,large_cash,2024-07-26,cleared,23
ALT_00669,CUST_0042,structuring,2024-07-20,cleared,41
ALT_00670,CUST_0042,threshold,2024-08-23,cleared,23
ALT_00671,CUST_0042,rapid_movement,2024-08-19,cleared,44
ALT_00672,CUST_0042,structuring,2024-08-20,SAR_filed,17
ALT_00673,CUST_0042,large_cash,2024-08-21,SAR_filed,35
ALT_00674,CUST_0042,dormant_activation,2024-08-17,cleared,31
ALT_00675,CUST_0042,threshold,2024-09-17,escalated,16
ALT_00676,CUST_0042,rapid_movement,2024-09-22,SAR_filed,32
ALT_00677,CUST_0042,threshold,2024-10-15,SAR_filed,43
ALT_00678,CUST_0042,rapid_movement,2024-10-15,escalated,21
ALT_00679,CUST_0042,geographic_risk,2024-10-17,escalated,21
ALT_00680,CUST_0042,dormant_activation,2024-10-20,cleared,38
ALT_00681,CUST_0042,large_cash,2024-10-27,cleared,23
ALT_00682,CUST_0042,threshold,2024-11-20,escalated,29
ALT_00683,CUST_0042,rapid_movement,2024-11-19,cleared,27
ALT_00684,CUST_0042,threshold,2024-12-23,SAR_filed,23
ALT_00685,CUST_0042,rapid_movement,2024-12-26,cleared,16
ALT_00686,CUST_0042,structuring,2024-12-22,SAR_filed,44
ALT_00687,CUST_0043,structuring,2024-01-19,escalated,20
ALT_00688,CUST_0043,large_cash,2024-01-21,cleared,31
ALT_00689,CUST_0043,threshold,2024-01-15,escalated,24
ALT_00690,CUST_0043,rapid_movement,2024-01-19,cleared,21
ALT_00691,CUST_0043,structuring,2024-02-24,cleared,31
ALT_00692,CUST_0043,large_cash,2024-02-20,cleared,22
ALT_00693,CUST_0043,structuring,2024-03-26,SAR_filed,37
ALT_00694,CUST_0043,large_cash,2024-03-18,cleared,18
ALT_00695,CUST_0043,structuring,2024-04-20,SAR_filed,21
ALT_00696,CUST_0043,large_cash,2024-04-21,cleared,23
ALT_00697,CUST_0043,structuring,2024-05-24,SAR_filed,44
ALT_00698,CUST_0043,large_cash,2024-05-19,cleared,18
ALT_00699,CUST_0043,structuring,2024-06-22,cleared,35
ALT_00700,CUST_0043,large_cash,2024-06-17,cleared,27
ALT_00701,CUST_0043,structuring,2024-07-23,escalated,39
ALT_00702,CUST_0043,large_cash,2024-07-19,cleared,31
ALT_00703,CUST_0043,rapid_movement,2024-07-16,cleared,28
ALT_00704,CUST_0043,geographic_risk,2024-07-19,cleared,15
ALT_00705,CUST_0043,structuring,2024-08-17,cleared,31
ALT_00706,CUST_0043,large_cash,2024-08-19,SAR_filed,22
ALT_00707,CUST_0043,geographic_risk,2024-08-18,escalated,15
ALT_00708,CUST_0043,threshold,2024-08-23,SAR_filed,18
ALT_00709,CUST_0043,rapid_movement,2024-08-21,cleared,28
ALT_00710,CUST_0043,structuring,2024-09-19,cleared,40
ALT_00711,CUST_0043,large_cash,2024-09-23,cleared,30
ALT_00712,CUST_0043,rapid_movement,2024-09-20,cleared,27
ALT_00713,CUST_0043,structuring,2024-10-21,SAR_filed,39
ALT_00714,CUST_0043,large_cash,2024-10-18,escalated,16
ALT_00715,CUST_0043,structuring,2024-11-25,cleared,35
ALT_00716,CUST_0043,large_cash,2024-11-22,SAR_filed,23
ALT_00717,CUST_0043,threshold,2024-11-24,cleared,43
ALT_00718,CUST_0043,structuring,2024-12-21,cleared,32
ALT_00719,CUST_0043,large_cash,2024-12-19,cleared,24
ALT_00720,CUST_0043,geographic_risk,2024-12-27,escalated,39
ALT_00721,CUST_0044,rapid_movement,2024-03-24,escalated,40
ALT_00722,CUST_0044,dormant_activation,2024-03-26,escalated,15
ALT_00723,CUST_0044,threshold,2024-04-25,cleared,37
ALT_00724,CUST_0044,large_cash,2024-12-19,cleared,37
ALT_00725,CUST_0045,threshold,2024-01-22,cleared,15
ALT_00726,CUST_0045,geographic_risk,2024-01-24,SAR_filed,35
ALT_00727,CUST_0045,threshold,2024-02-23,cleared,25
ALT_00728,CUST_0045,threshold,2024-03-24,SAR_filed,19
ALT_00729,CUST_0045,geographic_risk,2024-03-16,escalated,44
ALT_00730,CUST_0045,rapid_movement,2024-03-22,escalated,38
ALT_00731,CUST_0045,dormant_activation,2024-03-18,cleared,40
ALT_00732,CUST_0045,threshold,2024-04-27,cleared,22
ALT_00733,CUST_0045,dormant_activation,2024-04-16,cleared,24
ALT_00734,CUST_0045,geographic_risk,2024-04-19,escalated,19
ALT_00735,CUST_0045,threshold,2024-05-23,SAR_filed,36
ALT_00736,CUST_0045,threshold,2024-06-26,cleared,43
ALT_00737,CUST_0045,dormant_activation,2024-06-18,SAR_filed,36
ALT_00738,CUST_0045,large_cash,2024-06-15,escalated,36
ALT_00739,CUST_0045,geographic_risk,2024-06-17,escalated,19
ALT_00740,CUST_0045,threshold,2024-07-23,cleared,40
ALT_00741,CUST_0045,threshold,2024-08-24,SAR_filed,17
ALT_00742,CUST_0045,structuring,2024-08-26,cleared,25
ALT_00743,CUST_0045,geographic_risk,2024-08-25,cleared,42
ALT_00744,CUST_0045,threshold,2024-09-17,SAR_filed,40
ALT_00745,CUST_0045,geographic_risk,2024-09-18,cleared,39
ALT_00746,CUST_0045,threshold,2024-10-26,escalated,39
ALT_00747,CUST_0045,geographic_risk,2024-10-25,cleared,22
ALT_00748,CUST_0045,large_cash,2024-10-22,cleared,28
ALT_00749,CUST_0045,threshold,2024-11-16,cleared,44
ALT_00750,CUST_0045,threshold,2024-12-19,cleared,38
ALT_00751,CUST_0045,geographic_risk,2024-12-18,cleared,43
ALT_00752,CUST_0046,rapid_movement,2024-01-20,SAR_filed,23
ALT_00753,CUST_0046,rapid_movement,2024-02-23,escalated,36
ALT_00754,CUST_0046,geographic_risk,2024-02-26,cleared,21
ALT_00755,CUST_0046,threshold,2024-02-25,cleared,18
ALT_00756,CUST_0046,rapid_movement,2024-03-17,cleared,34
ALT_00757,CUST_0046,rapid_movement,2024-04-22,escalated,29
ALT_00758,CUST_0046,rapid_movement,2024-05-16,cleared,37
ALT_00759,CUST_0046,rapid_movement,2024-06-24,cleared,16
ALT_00760,CUST_0046,dormant_activation,2024-06-23,cleared,38
ALT_00761,CUST_0046,geographic_risk,2024-06-15,cleared,30
ALT_00762,CUST_0046,threshold,2024-06-21,cleared,30
ALT_00763,CUST_0046,rapid_movement,2024-07-22,cleared,40
ALT_00764,CUST_0046,geographic_risk,2024-07-24,escalated,29
ALT_00765,CUST_0046,rapid_movement,2024-08-22,cleared,42
ALT_00766,CUST_0046,rapid_movement,2024-09-15,escalated,32
ALT_00767,CUST_0046,structuring,2024-09-19,escalated,15
ALT_00768,CUST_0046,large_cash,2024-09-19,cleared,43
ALT_00769,CUST_0046,threshold,2024-09-27,SAR_filed,23
ALT_00770,CUST_0046,rapid_movement,2024-10-19,escalated,37
ALT_00771,CUST_0046,geographic_risk,2024-10-17,cleared,30
ALT_00772,CUST_0046,rapid_movement,2024-11-23,SAR_filed,17
ALT_00773,CUST_0046,dormant_activation,2024-11-19,cleared,42
ALT_00774,CUST_0046,rapid_movement,2024-12-21,cleared,35
ALT_00775,CUST_0046,dormant_activation,2024-12-27,escalated,41
ALT_00776,CUST_0046,threshold,2024-12-27,escalated,18
ALT_00777,CUST_0047,rapid_movement,2024-02-22,cleared,35
ALT_00778,CUST_0047,structuring,2024-04-18,cleared,36
ALT_00779,CUST_0047,structuring,2024-06-25,escalated,20
ALT_00780,CUST_0047,large_cash,2024-11-24,escalated,42
ALT_00781,CUST_0048,threshold,2024-01-27,escalated,21
ALT_00782,CUST_0048,rapid_movement,2024-01-16,SAR_filed,20
ALT_00783,CUST_0048,structuring,2024-02-16,cleared,42
ALT_00784,CUST_0048,threshold,2024-02-24,cleared,16
ALT_00785,CUST_0048,rapid_movement,2024-02-22,cleared,42
ALT_00786,CUST_0048,large_cash,2024-02-17,escalated,15
ALT_00787,CUST_0048,structuring,2024-03-22,escalated,39
ALT_00788,CUST_0048,threshold,2024-03-16,cleared,19
ALT_00789,CUST_0048,rapid_movement,2024-03-17,escalated,30
